,transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned,category,color,size,season,supplier,cost_price,list_price,store_name,region,store_size_m2,age,gender,city,revenue,profit,date_by_month,repeat_flag,discount_rate
41295,T0029106,2021-10-04,P044084,S002,C005592,3,0.0,0,Accessories,Red,L,Summer,supplierd,63.16,93.1,Porto Center,Porto,728,58,Male,Coimbra,279.29999999999995,89.82,2021-10,One-time,
41296,T0037276,2022-07-14,P044366,S003,C004254,1,0.0,0,Tops,Blue,L,Summer,suppliera,58.55,194.81,Faro Outlet,Algarve,336,21,Male,Braga,194.81,136.26,2022-07,Repeat,
41297,T0003160,2021-06-25,P045004,S002,C021620,1,0.0,0,Bottoms,White,XL,Winter,supplierc,40.96,63.38,Porto Center,Porto,728,48,Male,Braga,63.38,22.42,2021-06,Repeat,
41298,T0047355,2023-07-13,P045054,S001,C003119,3,0.1,0,Tops,White,XS,Fall,suppliera,50.46,113.41,Lisbon Flagship,Lisbon,179,58,Female,Braga,306.20700000000005,188.85,2023-07,Repeat,0-10%
41299,T0006897,2021-11-10,P045054,S003,C023220,3,0.0,0,Tops,White,XS,Fall,suppliera,50.46,113.41,Faro Outlet,Algarve,336,64,Female,Coimbra,340.23,188.85,2021-11,Repeat,
41300,T0038937,2021-10-01,P045243,S005,C005037,2,0.1,1,Shoes,Black,S,Winter,supplierd,7.59,81.86,Coimbra Boutique,Coimbra,238,68,Female,Coimbra,147.348,148.54,2021-10,Repeat,0-10%
41301,T0044197,2021-09-06,P045298,S002,C004859,2,0.0,0,Shoes,Yellow,S,Summer,supplierb,60.95,157.59,Porto Center,Porto,728,64,Male,Faro,315.18,193.28,2021-09,One-time,
41302,T0008905,2021-08-05,P045549,S002,C014130,1,0.0,0,Bottoms,Blue,S,Summer,supplierc,6.63,159.87,Porto Center,Porto,728,57,Other,Coimbra,159.87,153.24,2021-08,Repeat,
41303,T0009410,2023-03-13,P045549,S004,C007105,1,0.0,0,Bottoms,Blue,S,Summer,supplierc,6.63,159.87,Online,Online,950,66,Male,Faro,159.87,153.24,2023-03,Repeat,
41304,T0007115,2021-03-19,P045549,S005,C023832,3,0.0,0,Bottoms,Blue,S,Summer,supplierc,6.63,159.87,Coimbra Boutique,Coimbra,238,37,Other,Porto,479.61,459.72,2021-03,Repeat,
41305,T0045418,2024-02-06,P045728,S005,C005008,4,0.1,0,Accessories,Black,L,Winter,supplierd,71.03,192.63,Coimbra Boutique,Coimbra,238,47,Female,Faro,693.468,486.4,2024-02,Repeat,0-10%
41306,T0020318,2023-04-11,P045807,S005,C018164,1,0.0,0,Tops,Blue,S,Summer,suppliera,13.61,164.54,Coimbra Boutique,Coimbra,238,36,Other,Braga,164.54,150.93,2023-04,Repeat,
41307,T0047736,2020-07-05,P046204,S005,C019271,3,0.2,0,Shoes,Blue,M,Fall,supplierd,20.05,190.69,Coimbra Boutique,Coimbra,238,19,Male,Coimbra,457.65599999999995,511.91999999999996,2020-07,One-time,10-20%
41308,T0015099,2020-07-10,P046204,S003,C007800,3,0.0,0,Shoes,Blue,M,Fall,supplierd,20.05,190.69,Faro Outlet,Algarve,336,49,Female,Braga,572.0699999999999,511.91999999999996,2020-07,Repeat,
41309,T0034302,2023-06-14,P046204,S004,C005996,1,0.0,0,Shoes,Blue,M,Fall,supplierd,20.05,190.69,Online,Online,950,49,Other,Porto,190.69,170.64,2023-06,Repeat,
41310,T0043287,2021-05-01,P046567,S004,C000543,4,0.0,0,Accessories,White,S,Summer,supplierb,56.55,116.77,Online,Online,950,40,Other,Coimbra,467.08,240.88,2021-05,Repeat,
41311,T0029362,2021-04-11,P046576,S002,C005605,3,0.0,0,Dresses,Blue,M,Fall,supplierd,68.84,96.83,Porto Center,Porto,728,69,Male,Coimbra,290.49,83.96999999999998,2021-04,Repeat,
41312,T0031856,2022-05-23,P046576,S003,C013701,3,0.0,0,Dresses,Blue,M,Fall,supplierd,68.84,96.83,Faro Outlet,Algarve,336,26,Male,Braga,290.49,83.96999999999998,2022-05,Repeat,
41313,T0026725,2024-03-28,P046989,S003,C023867,4,0.0,0,Shoes,Blue,S,Winter,supplierc,30.27,176.37,Faro Outlet,Algarve,336,53,Female,Lisbon,705.48,584.4,2024-03,Repeat,
41314,T0008473,2022-09-16,P047066,S001,C021951,2,0.0,1,Tops,Red,L,Winter,supplierc,72.25,112.12,Lisbon Flagship,Lisbon,179,42,Male,Faro,224.24,79.74000000000001,2022-09,Repeat,
41315,T0032043,2024-07-09,P047066,S004,C010172,4,0.1,0,Tops,Red,L,Winter,supplierc,72.25,112.12,Online,Online,950,57,Other,Braga,403.632,159.48000000000002,2024-07,Repeat,0-10%
41316,T0019785,2021-06-12,P047091,S004,C023670,1,0.0,0,Bottoms,Yellow,S,Winter,supplierd,74.14,74.97,Online,Online,950,31,Other,Braga,74.97,0.8299999999999983,2021-06,One-time,
41317,T0024983,2023-09-05,P047091,S002,C008072,4,0.0,0,Bottoms,Yellow,S,Winter,supplierd,74.14,74.97,Porto Center,Porto,728,63,Male,Lisbon,299.88,3.319999999999993,2023-09,Repeat,
41318,T0010670,2021-07-13,P047346,S004,C023861,1,0.0,0,Dresses,Black,S,Spring,supplierd,76.55,57.51,Online,Online,950,61,Other,Lisbon,57.51,-19.04,2021-07,Repeat,
41319,T0042968,2024-08-24,P047346,S005,C022635,4,0.0,0,Dresses,Black,S,Spring,supplierd,76.55,57.51,Coimbra Boutique,Coimbra,238,24,Male,Coimbra,230.04,-76.16,2024-08,Repeat,
41320,T0031149,2024-10-13,P047814,S004,C001356,2,0.0,0,Accessories,Red,S,Spring,supplierc,52.02,26.86,Online,Online,950,34,Other,Braga,53.72,-50.32000000000001,2024-10,Repeat,
41321,T0034164,2023-12-19,P048404,S004,C021534,4,0.1,0,Tops,Green,L,Winter,supplierb,58.11,188.77,Online,Online,950,35,Male,Coimbra,679.572,522.6400000000001,2023-12,One-time,0-10%
41322,T0036873,2024-04-15,P048404,S005,C020844,2,0.0,1,Tops,Green,L,Winter,supplierb,58.11,188.77,Coimbra Boutique,Coimbra,238,31,Female,Porto,377.54,261.32000000000005,2024-04,Repeat,
41323,T0016156,2024-05-04,P048455,S001,C023403,1,0.0,0,Bottoms,White,XL,Spring,supplierd,29.7,94.8,Lisbon Flagship,Lisbon,179,30,Male,Porto,94.8,65.1,2024-05,Repeat,
41324,T0037167,2021-10-29,P048707,S002,C003681,3,0.1,0,Bottoms,Green,XS,Winter,supplierd,25.34,110.98,Porto Center,Porto,728,19,Other,Faro,299.646,256.92,2021-10,Repeat,0-10%
41325,T0049991,2022-10-17,P048758,S005,C017137,2,0.1,0,Accessories,Black,S,Spring,supplierd,9.49,198.83,Coimbra Boutique,Coimbra,238,40,Male,Porto,357.894,378.68,2022-10,Repeat,0-10%
41326,T0012091,2024-07-23,P049547,S002,C017442,4,0.0,0,Bottoms,Green,M,Spring,suppliera,36.66,50.23,Porto Center,Porto,728,53,Female,Lisbon,200.92,54.28,2024-07,Repeat,
41327,T0034122,2021-12-15,P049606,S001,C014222,1,0.2,0,Accessories,White,M,Fall,suppliera,23.86,190.67,Lisbon Flagship,Lisbon,179,38,Other,Braga,152.536,166.81,2021-12,Repeat,10-20%
41328,T0031616,2023-10-10,P049718,S004,C010248,4,0.1,1,Accessories,White,S,Spring,suppliera,12.23,58.6,Online,Online,950,34,Other,Lisbon,210.96,185.48000000000002,2023-10,Repeat,0-10%
41329,T0035426,2022-03-05,P049969,S001,C002951,1,0.0,0,Accessories,Red,M,Spring,supplierc,11.14,60.36,Lisbon Flagship,Lisbon,179,16,Female,Coimbra,60.36,49.22,2022-03,One-time,
41330,T0024793,2023-06-30,P000074,S003,C013043,1,0.0,0,Shoes,White,S,Spring,supplierd,54.93,107.02,Faro Outlet,Algarve,336,54,Female,Lisbon,107.02,52.089999999999996,2023-06,Repeat,
41331,T0032739,2024-10-31,P000074,S004,C008604,1,0.0,0,Shoes,White,S,Spring,supplierd,54.93,107.02,Online,Online,950,69,Male,Coimbra,107.02,52.089999999999996,2024-10,Repeat,
41332,T0029588,2020-11-13,P000170,S004,C002963,1,0.1,0,Bottoms,Blue,XS,Fall,supplierc,41.35,105.04,Online,Online,950,16,Other,Braga,94.536,63.690000000000005,2020-11,One-time,0-10%
41333,T0044016,2024-09-15,P000170,S005,C009198,2,0.0,0,Bottoms,Blue,XS,Fall,supplierc,41.35,105.04,Coimbra Boutique,Coimbra,238,42,Female,Coimbra,210.08,127.38000000000001,2024-09,Repeat,
41334,T0035785,2024-07-09,P000183,S001,C022747,1,0.0,1,Dresses,Black,XS,Fall,supplierd,78.45,132.88,Lisbon Flagship,Lisbon,179,25,Male,Faro,132.88,54.42999999999999,2024-07,Repeat,
41335,T0027113,2020-04-07,P000567,S002,C023329,2,0.0,0,Tops,Yellow,M,Fall,supplierd,62.84,69.91,Porto Center,Porto,728,25,Female,Braga,139.82,14.139999999999986,2020-04,Repeat,
41336,T0034390,2023-04-09,P000710,S003,C016965,4,0.0,0,Dresses,Yellow,S,Summer,supplierd,11.81,132.79,Faro Outlet,Algarve,336,40,Male,Braga,531.16,483.91999999999996,2023-04,Repeat,
41337,T0001940,2021-10-02,P000710,S002,C023890,3,0.0,0,Dresses,Yellow,S,Summer,supplierd,11.81,132.79,Porto Center,Porto,728,50,Male,Porto,398.37,362.93999999999994,2021-10,Repeat,
41338,T0035799,2021-01-12,P001150,S002,C023980,1,0.0,0,Bottoms,Yellow,M,Spring,supplierc,58.11,127.69,Porto Center,Porto,728,30,Other,Faro,127.69,69.58,2021-01,Repeat,
41339,T0005950,2024-02-05,P001206,S002,C016823,2,0.0,0,Accessories,Black,M,Fall,suppliera,51.27,107.42,Porto Center,Porto,728,29,Male,Coimbra,214.84,112.3,2024-02,Repeat,
41340,T0022369,2022-12-21,P001563,S002,C023731,2,0.3,0,Accessories,Yellow,L,Fall,suppliera,50.33,46.26,Porto Center,Porto,728,62,Other,Faro,64.764,-8.14,2022-12,Repeat,20-30%
41341,T0013114,2022-09-09,P001613,S004,C020376,2,0.1,0,Dresses,Green,L,Fall,suppliera,70.48,70.01,Online,Online,950,55,Other,Porto,126.01800000000001,-0.9399999999999977,2022-09,Repeat,0-10%
41342,T0049721,2023-04-05,P002413,S004,C013820,1,0.0,0,Tops,Black,XS,Fall,supplierc,10.87,132.39,Online,Online,950,59,Other,Coimbra,132.39,121.51999999999998,2023-04,One-time,
41343,T0023180,2023-01-27,P002413,S003,C020540,2,0.0,0,Tops,Black,XS,Fall,supplierc,10.87,132.39,Faro Outlet,Algarve,336,67,Female,Lisbon,264.78,243.03999999999996,2023-01,Repeat,
41344,T0021251,2023-11-21,P002486,S005,C005400,3,0.1,0,Accessories,Green,XL,Winter,suppliera,38.12,120.25,Coimbra Boutique,Coimbra,238,50,Other,Porto,324.675,246.39,2023-11,One-time,0-10%
41345,T0031215,2022-01-24,P002486,S005,C021130,1,0.0,0,Accessories,Green,XL,Winter,suppliera,38.12,120.25,Coimbra Boutique,Coimbra,238,38,Female,Porto,120.25,82.13,2022-01,Repeat,
41346,T0043862,2021-10-21,P002877,S002,C004217,4,0.0,0,Accessories,Green,XS,Spring,suppliera,60.05,184.83,Porto Center,Porto,728,33,Other,Porto,739.32,499.12000000000006,2021-10,Repeat,
41347,T0046420,2023-09-01,P003435,S005,C008447,1,0.0,0,Bottoms,Blue,XL,Summer,supplierd,78.55,161.01,Coimbra Boutique,Coimbra,238,66,Male,Coimbra,161.01,82.46,2023-09,Repeat,
41348,T0004822,2023-07-09,P003728,S005,C004775,1,0.3,0,Tops,Yellow,S,Winter,supplierd,61.42,64.11,Coimbra Boutique,Coimbra,238,61,Other,Coimbra,44.876999999999995,2.6899999999999977,2023-07,Repeat,20-30%
41349,T0039238,2022-09-12,P003728,S004,C003445,1,0.0,0,Tops,Yellow,S,Winter,supplierd,61.42,64.11,Online,Online,950,68,Other,Faro,64.11,2.6899999999999977,2022-09,Repeat,
41350,T0018510,2022-11-06,P003769,S005,C022442,4,0.0,0,Shoes,Red,XS,Summer,supplierd,26.18,78.51,Coimbra Boutique,Coimbra,238,34,Unknown,Porto,314.04,209.32000000000002,2022-11,Repeat,
41351,T0047657,2024-04-01,P003778,S001,C003440,2,0.1,0,Shoes,Green,S,Summer,supplierb,61.44,125.91,Lisbon Flagship,Lisbon,179,61,Other,Coimbra,226.638,128.94,2024-04,Repeat,0-10%
41352,T0037447,2022-08-20,P003904,S004,C012578,2,0.1,1,Bottoms,Blue,S,Spring,supplierb,53.57,190.29,Online,Online,950,65,Male,Coimbra,342.522,273.44,2022-08,Repeat,0-10%
41353,T0031949,2022-12-05,P003922,S004,C022407,2,0.0,0,Accessories,Blue,S,Spring,supplierc,79.05,55.29,Online,Online,950,24,Female,Coimbra,110.58,-47.519999999999996,2022-12,One-time,
41354,T0049610,2023-04-16,P003922,S003,C009628,4,0.1,0,Accessories,Blue,S,Spring,supplierc,79.05,55.29,Faro Outlet,Algarve,336,44,Female,Porto,199.044,-95.03999999999999,2023-04,Repeat,0-10%
41355,T0048674,2024-03-08,P003942,S003,C000312,4,0.0,0,Accessories,Green,M,Fall,suppliera,39.15,50.44,Faro Outlet,Algarve,336,28,Male,Porto,201.76,45.16,2024-03,Repeat,
41356,T0041277,2020-04-22,P003996,S001,C006411,2,0.2,0,Bottoms,Blue,L,Spring,supplierc,21.29,164.56,Lisbon Flagship,Lisbon,179,56,Other,Coimbra,263.296,286.54,2020-04,One-time,10-20%
41357,T0043689,2023-07-02,P003996,S004,C019089,2,0.2,0,Bottoms,Blue,L,Spring,supplierc,21.29,164.56,Online,Online,950,16,Other,Braga,263.296,286.54,2023-07,Repeat,10-20%
41358,T0045154,2020-07-10,P003996,S003,C001314,1,0.0,0,Bottoms,Blue,L,Spring,supplierc,21.29,164.56,Faro Outlet,Algarve,336,32,Male,Coimbra,164.56,143.27,2020-07,Repeat,
41359,T0017095,2021-12-21,P004011,S003,C009629,2,0.2,0,Shoes,Blue,XS,Fall,supplierb,12.95,134.49,Faro Outlet,Algarve,336,69,Other,Lisbon,215.18400000000003,243.08,2021-12,One-time,10-20%
41360,T0020167,2023-08-06,P004156,S003,C002169,4,0.0,0,Dresses,White,S,Spring,supplierc,59.46,19.95,Faro Outlet,Algarve,336,25,Female,Faro,79.8,-158.04000000000002,2023-08,Repeat,
41361,T0008604,2020-10-03,P004411,S005,C016432,4,0.1,0,Accessories,Yellow,S,Fall,supplierc,17.15,35.96,Coimbra Boutique,Coimbra,238,65,Female,Coimbra,129.45600000000002,75.24000000000001,2020-10,Repeat,0-10%
41362,T0008271,2023-03-16,P004449,S002,C008083,4,0.0,0,Shoes,Red,M,Spring,suppliera,67.14,191.57,Porto Center,Porto,728,31,Other,Coimbra,766.28,497.71999999999997,2023-03,Repeat,
41363,T0014838,2022-12-21,P005148,S005,C006261,4,0.0,0,Dresses,Red,XL,Winter,supplierc,20.36,110.25,Coimbra Boutique,Coimbra,238,34,Female,Coimbra,441.0,359.56,2022-12,Repeat,
41364,T0035185,2024-01-04,P005306,S004,C024983,2,0.0,0,Bottoms,Black,M,Fall,suppliera,45.86,186.83,Online,Online,950,54,Unknown,Coimbra,373.66,281.94000000000005,2024-01,Repeat,
41365,T0028071,2021-12-16,P005794,S004,C021691,2,0.0,0,Accessories,Red,XS,Summer,supplierd,50.24,131.68,Online,Online,950,65,Female,Lisbon,263.36,162.88,2021-12,Repeat,
41366,T0020379,2024-06-01,P005840,S003,C009160,3,0.2,0,Bottoms,Red,L,Winter,supplierc,67.2,124.7,Faro Outlet,Algarve,336,25,Other,Braga,299.28000000000003,172.5,2024-06,Repeat,10-20%
41367,T0015561,2020-08-31,P005840,S004,C006838,1,0.0,0,Bottoms,Red,L,Winter,supplierc,67.2,124.7,Online,Online,950,37,Female,Faro,124.7,57.5,2020-08,Repeat,
41368,T0043289,2024-05-14,P006074,S003,C018702,3,0.0,0,Dresses,Green,XS,Spring,supplierc,37.07,161.66,Faro Outlet,Algarve,336,61,Other,Lisbon,484.98,373.77,2024-05,Repeat,
41369,T0010589,2023-05-30,P006255,S005,C013242,4,0.2,0,Tops,Red,L,Spring,supplierc,78.49,39.51,Coimbra Boutique,Coimbra,238,30,Other,Lisbon,126.432,-155.92,2023-05,Repeat,10-20%
41370,T0039391,2021-08-20,P006555,S004,C011637,4,0.1,1,Dresses,Blue,XS,Winter,suppliera,5.01,50.99,Online,Online,950,41,Male,Faro,183.56400000000002,183.92000000000002,2021-08,Repeat,0-10%
41371,T0019946,2021-04-05,P006572,S002,C013981,4,0.0,0,Bottoms,Green,L,Winter,suppliera,68.77,16.0,Porto Center,Porto,728,30,Other,Lisbon,64.0,-211.07999999999998,2021-04,Repeat,
41372,T0041657,2022-10-18,P006572,S004,C008142,3,0.0,0,Bottoms,Green,L,Winter,suppliera,68.77,16.0,Online,Online,950,58,Female,Lisbon,48.0,-158.31,2022-10,Repeat,
41373,T0047961,2023-03-12,P006689,S001,C020171,1,0.1,0,Dresses,Black,S,Spring,supplierc,68.77,171.16,Lisbon Flagship,Lisbon,179,66,Female,Faro,154.044,102.39,2023-03,Repeat,0-10%
41374,T0044022,2022-04-23,P006689,S003,C000186,1,0.0,0,Dresses,Black,S,Spring,supplierc,68.77,171.16,Faro Outlet,Algarve,336,17,Male,Braga,171.16,102.39,2022-04,Repeat,
41375,T0014859,2021-01-03,P006711,S001,C011370,3,0.0,0,Bottoms,Yellow,L,Winter,suppliera,75.2,133.76,Lisbon Flagship,Lisbon,179,69,Other,Braga,401.28,175.67999999999995,2021-01,Repeat,
41376,T0022945,2022-02-03,P006846,S003,C021232,4,0.1,0,Dresses,Yellow,L,Spring,supplierb,53.72,22.01,Faro Outlet,Algarve,336,31,Female,Coimbra,79.236,-126.83999999999999,2022-02,One-time,0-10%
41377,T0030973,2024-12-11,P006846,S002,C024249,2,0.2,0,Dresses,Yellow,L,Spring,supplierb,53.72,22.01,Porto Center,Porto,728,35,Female,Porto,35.216,-63.419999999999995,2024-12,Repeat,10-20%
41378,T0006004,2020-09-25,P006846,S003,C004010,2,0.1,0,Dresses,Yellow,L,Spring,supplierb,53.72,22.01,Faro Outlet,Algarve,336,38,Other,Coimbra,39.618,-63.419999999999995,2020-09,Repeat,0-10%
41379,T0003707,2021-03-29,P006846,S005,C024492,4,0.0,0,Dresses,Yellow,L,Spring,supplierb,53.72,22.01,Coimbra Boutique,Coimbra,238,20,Female,Faro,88.04,-126.83999999999999,2021-03,Repeat,
41380,T0008481,2022-02-10,P007380,S004,C011434,3,0.1,0,Accessories,Blue,XS,Summer,suppliera,47.95,199.21,Online,Online,950,27,Other,Lisbon,537.867,453.78,2022-02,Repeat,0-10%
41381,T0046141,2022-01-23,P007528,S005,C009789,2,0.0,0,Accessories,Red,L,Fall,supplierb,35.61,54.86,Coimbra Boutique,Coimbra,238,37,Male,Faro,109.72,38.5,2022-01,Repeat,
41382,T0017997,2020-09-22,P007528,S001,C011155,2,0.1,0,Accessories,Red,L,Fall,supplierb,35.61,54.86,Lisbon Flagship,Lisbon,179,29,Other,Coimbra,98.748,38.5,2020-09,Repeat,0-10%
41383,T0037026,2021-07-09,P007568,S005,C014375,2,0.3,1,Shoes,Yellow,XS,Winter,supplierc,68.41,58.22,Coimbra Boutique,Coimbra,238,22,Female,Coimbra,81.508,-20.379999999999995,2021-07,One-time,20-30%
41384,T0017965,2020-01-21,P007764,S003,C002368,4,0.0,0,Tops,White,XL,Fall,supplierc,66.01,174.5,Faro Outlet,Algarve,336,19,Male,Porto,698.0,433.96,2020-01,Repeat,
41385,T0013072,2020-09-06,P007764,S005,C008396,2,0.2,0,Tops,White,XL,Fall,supplierc,66.01,174.5,Coimbra Boutique,Coimbra,238,39,Male,Braga,279.2,216.98,2020-09,Repeat,10-20%
41386,T0009378,2021-11-01,P007847,S002,C020047,4,0.0,1,Dresses,Green,XL,Spring,supplierb,75.62,51.58,Porto Center,Porto,728,65,Male,Porto,206.32,-96.16000000000003,2021-11,Repeat,
41387,T0016170,2020-01-31,P007856,S004,C015552,3,0.2,0,Shoes,Black,XL,Summer,supplierd,35.45,11.15,Online,Online,950,57,Female,Faro,26.760000000000005,-72.9,2020-01,Repeat,10-20%
41388,T0045155,2020-02-05,P007856,S001,C005951,1,0.0,0,Shoes,Black,XL,Summer,supplierd,35.45,11.15,Lisbon Flagship,Lisbon,179,40,Male,Braga,11.15,-24.300000000000004,2020-02,Repeat,
41389,T0037800,2022-09-25,P007856,S004,C017812,1,0.0,0,Shoes,Black,XL,Summer,supplierd,35.45,11.15,Online,Online,950,68,Other,Porto,11.15,-24.300000000000004,2022-09,Repeat,
41390,T0005024,2023-05-20,P007879,S001,C008581,1,0.0,0,Dresses,White,S,Fall,supplierc,78.07,26.33,Lisbon Flagship,Lisbon,179,59,Other,Coimbra,26.33,-51.739999999999995,2023-05,Repeat,
41391,T0024333,2021-12-07,P007976,S001,C018298,3,0.0,0,Shoes,Yellow,XS,Fall,supplierb,18.21,50.85,Lisbon Flagship,Lisbon,179,57,Female,Porto,152.55,97.92,2021-12,Repeat,
41392,T0009027,2021-11-30,P008089,S001,C001853,2,0.0,0,Dresses,Black,L,Winter,suppliera,7.81,96.75,Lisbon Flagship,Lisbon,179,55,Other,Braga,193.5,177.88,2021-11,Repeat,
41393,T0014890,2020-04-04,P008115,S005,C024303,4,0.0,0,Dresses,Green,S,Winter,supplierb,16.44,111.97,Coimbra Boutique,Coimbra,238,37,Other,Faro,447.88,382.12,2020-04,Repeat,
41394,T0031575,2023-09-15,P008115,S002,C008468,2,0.0,0,Dresses,Green,S,Winter,supplierb,16.44,111.97,Porto Center,Porto,728,43,Other,Faro,223.94,191.06,2023-09,Repeat,
41395,T0028581,2020-02-10,P008409,S001,C007856,3,0.0,0,Shoes,Blue,L,Spring,supplierd,58.66,29.2,Lisbon Flagship,Lisbon,179,55,Female,Braga,87.6,-88.38,2020-02,Repeat,
41396,T0024812,2021-09-22,P008963,S005,C006164,3,0.0,0,Bottoms,Yellow,M,Spring,suppliera,29.0,50.88,Coimbra Boutique,Coimbra,238,36,Male,Faro,152.64000000000001,65.64000000000001,2021-09,Repeat,
41397,T0024091,2022-12-01,P009064,S004,C000144,2,0.3,0,Tops,White,M,Summer,supplierc,44.8,191.89,Online,Online,950,34,Male,Braga,268.64599999999996,294.17999999999995,2022-12,Repeat,20-30%
41398,T0041674,2022-06-09,P009132,S004,C019192,4,0.1,0,Dresses,Unknown,XS,Summer,supplierd,15.76,36.49,Online,Online,950,27,Unknown,Faro,131.364,82.92000000000002,2022-06,Repeat,0-10%
41399,T0048009,2021-02-28,P009132,S005,C007378,4,0.1,0,Dresses,Unknown,XS,Summer,supplierd,15.76,36.49,Coimbra Boutique,Coimbra,238,48,Male,Coimbra,131.364,82.92000000000002,2021-02,Repeat,0-10%
41400,T0020691,2023-03-21,P009139,S004,C012441,2,0.0,0,Dresses,Blue,M,Winter,suppliera,23.13,99.22,Online,Online,950,19,Other,Lisbon,198.44,152.18,2023-03,Repeat,
41401,T0009626,2022-07-03,P009139,S005,C013444,1,0.0,0,Dresses,Blue,M,Winter,suppliera,23.13,99.22,Coimbra Boutique,Coimbra,238,37,Other,Coimbra,99.22,76.09,2022-07,Repeat,
41402,T0033473,2021-03-21,P009162,S002,C021721,3,0.0,0,Dresses,White,XL,Winter,supplierc,17.36,39.65,Porto Center,Porto,728,45,Male,Faro,118.94999999999999,66.87,2021-03,Repeat,
41403,T0002983,2024-12-12,P009381,S005,C009626,1,0.3,0,Tops,Yellow,XS,Winter,supplierc,16.8,77.97,Coimbra Boutique,Coimbra,238,59,Female,Coimbra,54.57899999999999,61.17,2024-12,Repeat,20-30%
41404,T0043436,2021-03-19,P009562,S005,C001430,2,0.0,1,Unknown,Red,XL,Fall,suppliera,65.33,173.68,Coimbra Boutique,Coimbra,238,45,Other,Faro,347.36,216.70000000000002,2021-03,Repeat,
41405,T0047703,2021-07-13,P009562,S002,C002370,1,0.1,0,Unknown,Red,XL,Fall,suppliera,65.33,173.68,Porto Center,Porto,728,30,Male,Braga,156.312,108.35000000000001,2021-07,Repeat,0-10%
41406,T0030975,2020-08-28,P009562,S005,C008564,2,0.0,0,Unknown,Red,XL,Fall,suppliera,65.33,173.68,Coimbra Boutique,Coimbra,238,20,Female,Lisbon,347.36,216.70000000000002,2020-08,Repeat,
41407,T0031594,2024-06-07,P009802,S005,C017050,1,0.2,0,Tops,Green,M,Spring,supplierb,15.4,72.58,Coimbra Boutique,Coimbra,238,38,Other,Coimbra,58.064,57.18,2024-06,Repeat,10-20%
41408,T0021456,2024-09-12,P009802,S002,C006698,2,0.0,0,Tops,Green,M,Spring,supplierb,15.4,72.58,Porto Center,Porto,728,19,Male,Braga,145.16,114.36,2024-09,Repeat,
41409,T0010030,2021-07-14,P010136,S005,C021334,3,0.1,1,Bottoms,Red,XL,Fall,supplierd,54.13,157.79,Coimbra Boutique,Coimbra,238,56,Male,Braga,426.033,310.98,2021-07,Repeat,0-10%
41410,T0037318,2021-01-15,P010435,S004,C015468,3,0.2,0,Bottoms,White,S,Winter,supplierd,18.92,197.38,Online,Online,950,56,Female,Coimbra,473.712,535.3799999999999,2021-01,Repeat,10-20%
41411,T0025300,2024-05-03,P010435,S005,C014353,1,0.0,0,Bottoms,White,S,Winter,supplierd,18.92,197.38,Coimbra Boutique,Coimbra,238,55,Female,Lisbon,197.38,178.45999999999998,2024-05,Repeat,
41412,T0028419,2020-01-06,P010492,S005,C006342,1,0.3,0,Accessories,Red,M,Fall,suppliera,15.76,15.47,Coimbra Boutique,Coimbra,238,21,Other,Braga,10.829,-0.28999999999999915,2020-01,Repeat,20-30%
41413,T0031026,2021-06-23,P011139,S001,C004211,4,0.0,0,Accessories,Blue,S,Fall,supplierc,61.78,193.02,Lisbon Flagship,Lisbon,179,40,Female,Porto,772.08,524.96,2021-06,Repeat,
41414,T0037154,2020-04-26,P011182,S003,C008684,1,0.2,0,Bottoms,Red,L,Summer,supplierd,15.61,161.66,Faro Outlet,Algarve,336,43,Female,Lisbon,129.328,146.05,2020-04,Repeat,10-20%
41415,T0025691,2020-08-12,P011336,S005,C000738,1,0.0,0,Tops,Green,M,Summer,suppliera,9.28,24.48,Coimbra Boutique,Coimbra,238,68,Male,Coimbra,24.48,15.200000000000001,2020-08,Repeat,
41416,T0010754,2020-10-04,P011364,S002,C000471,3,0.0,0,Dresses,Black,S,Spring,supplierc,66.11,17.43,Porto Center,Porto,728,41,Female,Coimbra,52.29,-146.04,2020-10,Repeat,
41417,T0005713,2022-03-02,P011393,S002,C007425,4,0.0,0,Tops,Blue,S,Summer,supplierd,12.22,159.3,Porto Center,Porto,728,47,Male,Lisbon,637.2,588.32,2022-03,Repeat,
41418,T0013736,2024-08-15,P011498,S004,C022507,3,0.2,0,Bottoms,Yellow,XS,Fall,supplierd,38.78,47.69,Online,Online,950,63,Male,Faro,114.456,26.72999999999999,2024-08,One-time,10-20%
41419,T0025833,2024-06-08,P011526,S004,C002356,3,0.2,0,Bottoms,Red,XS,Winter,supplierc,47.86,175.94,Online,Online,950,32,Other,Lisbon,422.256,384.23999999999995,2024-06,Repeat,10-20%
